sk_cliente,codigo_cliente,nome_cliente,sexo,faixa_etaria,renda_faixa,estado,cidade,bairro,canal_preferido,data_cadastro,cliente_ativo,cliente_flag
76881,CLI0076881,Bruno Souza,Masculino,18-24,8 a 12 SM,RJ,Fortaleza,Santana,App,2025-12-16,1,True
76882,CLI0076882,Carlos Oliveira,Feminino,25-34,12 a 20 SM,MG,Santos,Ipiranga,Site,2025-12-27,1,True
76883,CLI0076883,Daniela Santos,Masculino,35-44,20+ SM,PR,Ribeirão Preto,Butantã,WhatsApp,2019-01-09,1,True
76884,CLI0076884,Eduardo Pereira,Feminino,45-54,Até 2 SM,SC,São Paulo,Lapa,Loja Física,2019-01-20,1,True
76885,CLI0076885,Fernanda Lima,Masculino,55-64,2 a 4 SM,RS,Rio de Janeiro,Liberdade,App,2019-01-31,1,True
76886,CLI0076886,Gabriel Costa,Feminino,65+,4 a 8 SM,BA,Belo Horizonte,Saúde,Site,2019-02-11,1,True
76887,CLI0076887,Helena Almeida,Masculino,65+,8 a 12 SM,GO,Campinas,Morumbi,WhatsApp,2019-02-22,1,True
76888,CLI0076888,Igor Ribeiro,Feminino,18-24,12 a 20 SM,PE,Curitiba,Perdizes,Loja Física,2019-03-05,1,True
76889,CLI0076889,Juliana Carvalho,Masculino,25-34,20+ SM,CE,Porto Alegre,Bela Vista,App,2019-03-16,0,0
76890,CLI0076890,Karina Gomes,Feminino,35-44,Até 2 SM,SP,Salvador,Centro,Site,2019-03-27,1,True
76891,CLI0076891,Lucas Martins,Masculino,45-54,2 a 4 SM,RJ,Goiânia,Jardins,WhatsApp,2019-04-07,1,True
76892,CLI0076892,Mariana Rocha,Feminino,55-64,4 a 8 SM,MG,Recife,Moema,Loja Física,2019-04-18,1,True
76893,CLI0076893,Nicolas Dias,Masculino,65+,8 a 12 SM,PR,Fortaleza,Tatuapé,App,2019-04-29,1,True
76894,CLI0076894,Patrícia Araujo,Feminino,65+,12 a 20 SM,SC,Santos,Pinheiros,Site,2019-05-10,1,True
76895,CLI0076895,Rafael Barbosa,Masculino,18-24,20+ SM,RS,Ribeirão Preto,Vila Mariana,WhatsApp,2019-05-21,1,True
76896,CLI0076896,Sabrina Moura,Feminino,25-34,Até 2 SM,BA,São Paulo,Santana,Loja Física,2019-06-01,1,True
76897,CLI0076897,Thiago Freitas,Masculino,35-44,2 a 4 SM,GO,Rio de Janeiro,Ipiranga,App,2019-06-12,1,True
76898,CLI0076898,Vanessa Mendes,Feminino,45-54,4 a 8 SM,PE,Belo Horizonte,Butantã,Site,2019-06-23,1,True
76899,CLI0076899,William Teixeira,Masculino,55-64,8 a 12 SM,CE,Campinas,Lapa,WhatsApp,2019-07-04,1,True
76900,CLI0076900,Ana Silva,Feminino,65+,12 a 20 SM,SP,Curitiba,Liberdade,Loja Física,2019-07-15,1,True
76901,CLI0076901,Bruno Souza,Masculino,65+,20+ SM,RJ,Porto Alegre,Saúde,App,2019-07-26,1,True
76902,CLI0076902,Carlos Oliveira,Feminino,18-24,Até 2 SM,MG,Salvador,Morumbi,Site,2019-08-06,1,True
76903,CLI0076903,Daniela Santos,Masculino,25-34,2 a 4 SM,PR,Goiânia,Perdizes,WhatsApp,2019-08-17,1,True
76904,CLI0076904,Eduardo Pereira,Feminino,35-44,4 a 8 SM,SC,Recife,Bela Vista,Loja Física,2019-08-28,1,True
76905,CLI0076905,Fernanda Lima,Masculino,45-54,8 a 12 SM,RS,Fortaleza,Centro,App,2019-09-08,1,True
76906,CLI0076906,Gabriel Costa,Feminino,55-64,12 a 20 SM,BA,Santos,Jardins,Site,2019-09-19,1,True
76907,CLI0076907,Helena Almeida,Masculino,65+,20+ SM,GO,Ribeirão Preto,Moema,WhatsApp,2019-09-30,1,True
76908,CLI0076908,Igor Ribeiro,Feminino,65+,Até 2 SM,PE,São Paulo,Tatuapé,Loja Física,2019-10-11,1,True
76909,CLI0076909,Juliana Carvalho,Masculino,18-24,2 a 4 SM,CE,Rio de Janeiro,Pinheiros,App,2019-10-22,1,True
76910,CLI0076910,Karina Gomes,Feminino,25-34,4 a 8 SM,SP,Belo Horizonte,Vila Mariana,Site,2019-11-02,1,True
76911,CLI0076911,Lucas Martins,Masculino,35-44,8 a 12 SM,RJ,Campinas,Santana,WhatsApp,2019-11-13,1,True
76912,CLI0076912,Mariana Rocha,Feminino,45-54,12 a 20 SM,MG,Curitiba,Ipiranga,Loja Física,2019-11-24,0,0
76913,CLI0076913,Nicolas Dias,Masculino,55-64,20+ SM,PR,Porto Alegre,Butantã,App,2019-12-05,1,True
76914,CLI0076914,Patrícia Araujo,Feminino,65+,Até 2 SM,SC,Salvador,Lapa,Site,2019-12-16,1,True
76915,CLI0076915,Rafael Barbosa,Masculino,65+,2 a 4 SM,RS,Goiânia,Liberdade,WhatsApp,2019-12-27,1,True
76916,CLI0076916,Sabrina Moura,Feminino,18-24,4 a 8 SM,BA,Recife,Saúde,Loja Física,2020-01-07,1,True
76917,CLI0076917,Thiago Freitas,Masculino,25-34,8 a 12 SM,GO,Fortaleza,Morumbi,App,2020-01-18,1,True
76918,CLI0076918,Vanessa Mendes,Feminino,35-44,12 a 20 SM,PE,Santos,Perdizes,Site,2020-01-29,1,True
76919,CLI0076919,William Teixeira,Masculino,45-54,20+ SM,CE,Ribeirão Preto,Bela Vista,WhatsApp,2020-02-09,1,True
76920,CLI0076920,Ana Silva,Feminino,55-64,Até 2 SM,SP,São Paulo,Centro,Loja Física,2020-02-20,1,True
76921,CLI0076921,Bruno Souza,Masculino,65+,2 a 4 SM,RJ,Rio de Janeiro,Jardins,App,2020-03-02,1,True
76922,CLI0076922,Carlos Oliveira,Feminino,65+,4 a 8 SM,MG,Belo Horizonte,Moema,Site,2020-03-13,1,True
76923,CLI0076923,Daniela Santos,Masculino,18-24,8 a 12 SM,PR,Campinas,Tatuapé,WhatsApp,2020-03-24,1,True
76924,CLI0076924,Eduardo Pereira,Feminino,25-34,12 a 20 SM,SC,Curitiba,Pinheiros,Loja Física,2020-04-04,1,True
76925,CLI0076925,Fernanda Lima,Masculino,35-44,20+ SM,RS,Porto Alegre,Vila Mariana,App,2020-04-15,1,True
76926,CLI0076926,Gabriel Costa,Feminino,45-54,Até 2 SM,BA,Salvador,Santana,Site,2020-04-26,1,True
76927,CLI0076927,Helena Almeida,Masculino,55-64,2 a 4 SM,GO,Goiânia,Ipiranga,WhatsApp,2020-05-07,1,True
76928,CLI0076928,Igor Ribeiro,Feminino,65+,4 a 8 SM,PE,Recife,Butantã,Loja Física,2020-05-18,1,True
76929,CLI0076929,Juliana Carvalho,Masculino,65+,8 a 12 SM,CE,Fortaleza,Lapa,App,2020-05-29,1,True
76930,CLI0076930,Karina Gomes,Feminino,18-24,12 a 20 SM,SP,Santos,Liberdade,Site,2020-06-09,1,True
76931,CLI0076931,Lucas Martins,Masculino,25-34,20+ SM,RJ,Ribeirão Preto,Saúde,WhatsApp,2020-06-20,1,True
76932,CLI0076932,Mariana Rocha,Feminino,35-44,Até 2 SM,MG,São Paulo,Morumbi,Loja Física,2020-07-01,1,True
76933,CLI0076933,Nicolas Dias,Masculino,45-54,2 a 4 SM,PR,Rio de Janeiro,Perdizes,App,2020-07-12,1,True
76934,CLI0076934,Patrícia Araujo,Feminino,55-64,4 a 8 SM,SC,Belo Horizonte,Bela Vista,Site,2020-07-23,1,True
76935,CLI0076935,Rafael Barbosa,Masculino,65+,8 a 12 SM,RS,Campinas,Centro,WhatsApp,2020-08-03,0,0
76936,CLI0076936,Sabrina Moura,Feminino,65+,12 a 20 SM,BA,Curitiba,Jardins,Loja Física,2020-08-14,1,True
76937,CLI0076937,Thiago Freitas,Masculino,18-24,20+ SM,GO,Porto Alegre,Moema,App,2020-08-25,1,True
76938,CLI0076938,Vanessa Mendes,Feminino,25-34,Até 2 SM,PE,Salvador,Tatuapé,Site,2020-09-05,1,True
76939,CLI0076939,William Teixeira,Masculino,35-44,2 a 4 SM,CE,Goiânia,Pinheiros,WhatsApp,2020-09-16,1,True
76940,CLI0076940,Ana Silva,Feminino,45-54,4 a 8 SM,SP,Recife,Vila Mariana,Loja Física,2020-09-27,1,True
76941,CLI0076941,Bruno Souza,Masculino,55-64,8 a 12 SM,RJ,Fortaleza,Santana,App,2020-10-08,1,True
76942,CLI0076942,Carlos Oliveira,Feminino,65+,12 a 20 SM,MG,Santos,Ipiranga,Site,2020-10-19,1,True
76943,CLI0076943,Daniela Santos,Masculino,65+,20+ SM,PR,Ribeirão Preto,Butantã,WhatsApp,2020-10-30,1,True
76944,CLI0076944,Eduardo Pereira,Feminino,18-24,Até 2 SM,SC,São Paulo,Lapa,Loja Física,2020-11-10,1,True
76945,CLI0076945,Fernanda Lima,Masculino,25-34,2 a 4 SM,RS,Rio de Janeiro,Liberdade,App,2020-11-21,1,True
76946,CLI0076946,Gabriel Costa,Feminino,35-44,4 a 8 SM,BA,Belo Horizonte,Saúde,Site,2020-12-02,1,True
76947,CLI0076947,Helena Almeida,Masculino,45-54,8 a 12 SM,GO,Campinas,Morumbi,WhatsApp,2020-12-13,1,True
76948,CLI0076948,Igor Ribeiro,Feminino,55-64,12 a 20 SM,PE,Curitiba,Perdizes,Loja Física,2020-12-24,1,True
76949,CLI0076949,Juliana Carvalho,Masculino,65+,20+ SM,CE,Porto Alegre,Bela Vista,App,2021-01-04,1,True
76950,CLI0076950,Karina Gomes,Feminino,65+,Até 2 SM,SP,Salvador,Centro,Site,2021-01-15,1,True
76951,CLI0076951,Lucas Martins,Masculino,18-24,2 a 4 SM,RJ,Goiânia,Jardins,WhatsApp,2021-01-26,1,True
76952,CLI0076952,Mariana Rocha,Feminino,25-34,4 a 8 SM,MG,Recife,Moema,Loja Física,2021-02-06,1,True
76953,CLI0076953,Nicolas Dias,Masculino,35-44,8 a 12 SM,PR,Fortaleza,Tatuapé,App,2021-02-17,1,True
76954,CLI0076954,Patrícia Araujo,Feminino,45-54,12 a 20 SM,SC,Santos,Pinheiros,Site,2021-02-28,1,True
76955,CLI0076955,Rafael Barbosa,Masculino,55-64,20+ SM,RS,Ribeirão Preto,Vila Mariana,WhatsApp,2021-03-11,1,True
76956,CLI0076956,Sabrina Moura,Feminino,65+,Até 2 SM,BA,São Paulo,Santana,Loja Física,2021-03-22,1,True
76957,CLI0076957,Thiago Freitas,Masculino,65+,2 a 4 SM,GO,Rio de Janeiro,Ipiranga,App,2021-04-02,1,True
76958,CLI0076958,Vanessa Mendes,Feminino,18-24,4 a 8 SM,PE,Belo Horizonte,Butantã,Site,2021-04-13,0,0
76959,CLI0076959,William Teixeira,Masculino,25-34,8 a 12 SM,CE,Campinas,Lapa,WhatsApp,2021-04-24,1,True
76960,CLI0076960,Ana Silva,Feminino,35-44,12 a 20 SM,SP,Curitiba,Liberdade,Loja Física,2021-05-05,1,True
76961,CLI0076961,Bruno Souza,Masculino,45-54,20+ SM,RJ,Porto Alegre,Saúde,App,2021-05-16,1,True
76962,CLI0076962,Carlos Oliveira,Feminino,55-64,Até 2 SM,MG,Salvador,Morumbi,Site,2021-05-27,1,True
76963,CLI0076963,Daniela Santos,Masculino,65+,2 a 4 SM,PR,Goiânia,Perdizes,WhatsApp,2021-06-07,1,True
76964,CLI0076964,Eduardo Pereira,Feminino,65+,4 a 8 SM,SC,Recife,Bela Vista,Loja Física,2021-06-18,1,True
76965,CLI0076965,Fernanda Lima,Masculino,18-24,8 a 12 SM,RS,Fortaleza,Centro,App,2021-06-29,1,True
76966,CLI0076966,Gabriel Costa,Feminino,25-34,12 a 20 SM,BA,Santos,Jardins,Site,2021-07-10,1,True
76967,CLI0076967,Helena Almeida,Masculino,35-44,20+ SM,GO,Ribeirão Preto,Moema,WhatsApp,2021-07-21,1,True
76968,CLI0076968,Igor Ribeiro,Feminino,45-54,Até 2 SM,PE,São Paulo,Tatuapé,Loja Física,2021-08-01,1,True
76969,CLI0076969,Juliana Carvalho,Masculino,55-64,2 a 4 SM,CE,Rio de Janeiro,Pinheiros,App,2021-08-12,1,True
76970,CLI0076970,Karina Gomes,Feminino,65+,4 a 8 SM,SP,Belo Horizonte,Vila Mariana,Site,2021-08-23,1,True
76971,CLI0076971,Lucas Martins,Masculino,65+,8 a 12 SM,RJ,Campinas,Santana,WhatsApp,2021-09-03,1,True
76972,CLI0076972,Mariana Rocha,Feminino,18-24,12 a 20 SM,MG,Curitiba,Ipiranga,Loja Física,2021-09-14,1,True
76973,CLI0076973,Nicolas Dias,Masculino,25-34,20+ SM,PR,Porto Alegre,Butantã,App,2021-09-25,1,True
76974,CLI0076974,Patrícia Araujo,Feminino,35-44,Até 2 SM,SC,Salvador,Lapa,Site,2021-10-06,1,True
76975,CLI0076975,Rafael Barbosa,Masculino,45-54,2 a 4 SM,RS,Goiânia,Liberdade,WhatsApp,2021-10-17,1,True
76976,CLI0076976,Sabrina Moura,Feminino,55-64,4 a 8 SM,BA,Recife,Saúde,Loja Física,2021-10-28,1,True
76977,CLI0076977,Thiago Freitas,Masculino,65+,8 a 12 SM,GO,Fortaleza,Morumbi,App,2021-11-08,1,True
76978,CLI0076978,Vanessa Mendes,Feminino,65+,12 a 20 SM,PE,Santos,Perdizes,Site,2021-11-19,1,True
76979,CLI0076979,William Teixeira,Masculino,18-24,20+ SM,CE,Ribeirão Preto,Bela Vista,WhatsApp,2021-11-30,1,True
76980,CLI0076980,Ana Silva,Feminino,25-34,Até 2 SM,SP,São Paulo,Centro,Loja Física,2021-12-11,1,True
76981,CLI0076981,Bruno Souza,Masculino,35-44,2 a 4 SM,RJ,Rio de Janeiro,Jardins,App,2021-12-22,0,0
76982,CLI0076982,Carlos Oliveira,Feminino,45-54,4 a 8 SM,MG,Belo Horizonte,Moema,Site,2022-01-02,1,True
76983,CLI0076983,Daniela Santos,Masculino,55-64,8 a 12 SM,PR,Campinas,Tatuapé,WhatsApp,2022-01-13,1,True
76984,CLI0076984,Eduardo Pereira,Feminino,65+,12 a 20 SM,SC,Curitiba,Pinheiros,Loja Física,2022-01-24,1,True
76985,CLI0076985,Fernanda Lima,Masculino,65+,20+ SM,RS,Porto Alegre,Vila Mariana,App,2022-02-04,1,True
76986,CLI0076986,Gabriel Costa,Feminino,18-24,Até 2 SM,BA,Salvador,Santana,Site,2022-02-15,1,True
76987,CLI0076987,Helena Almeida,Masculino,25-34,2 a 4 SM,GO,Goiânia,Ipiranga,WhatsApp,2022-02-26,1,True
76988,CLI0076988,Igor Ribeiro,Feminino,35-44,4 a 8 SM,PE,Recife,Butantã,Loja Física,2022-03-09,1,True
76989,CLI0076989,Juliana Carvalho,Masculino,45-54,8 a 12 SM,CE,Fortaleza,Lapa,App,2022-03-20,1,True
76990,CLI0076990,Karina Gomes,Feminino,55-64,12 a 20 SM,SP,Santos,Liberdade,Site,2022-03-31,1,True
76991,CLI0076991,Lucas Martins,Masculino,65+,20+ SM,RJ,Ribeirão Preto,Saúde,WhatsApp,2022-04-11,1,True
76992,CLI0076992,Mariana Rocha,Feminino,65+,Até 2 SM,MG,São Paulo,Morumbi,Loja Física,2022-04-22,1,True
76993,CLI0076993,Nicolas Dias,Masculino,18-24,2 a 4 SM,PR,Rio de Janeiro,Perdizes,App,2022-05-03,1,True
76994,CLI0076994,Patrícia Araujo,Feminino,25-34,4 a 8 SM,SC,Belo Horizonte,Bela Vista,Site,2022-05-14,1,True
76995,CLI0076995,Rafael Barbosa,Masculino,35-44,8 a 12 SM,RS,Campinas,Centro,WhatsApp,2022-05-25,1,True
76996,CLI0076996,Sabrina Moura,Feminino,45-54,12 a 20 SM,BA,Curitiba,Jardins,Loja Física,2022-06-05,1,True
76997,CLI0076997,Thiago Freitas,Masculino,55-64,20+ SM,GO,Porto Alegre,Moema,App,2022-06-16,1,True
76998,CLI0076998,Vanessa Mendes,Feminino,65+,Até 2 SM,PE,Salvador,Tatuapé,Site,2022-06-27,1,True
76999,CLI0076999,William Teixeira,Masculino,65+,2 a 4 SM,CE,Goiânia,Pinheiros,WhatsApp,2022-07-08,1,True
77000,CLI0077000,Ana Silva,Feminino,18-24,4 a 8 SM,SP,Recife,Vila Mariana,Loja Física,2022-07-19,1,True
77001,CLI0077001,Bruno Souza,Masculino,25-34,8 a 12 SM,RJ,Fortaleza,Santana,App,2022-07-30,1,True
77002,CLI0077002,Carlos Oliveira,Feminino,35-44,12 a 20 SM,MG,Santos,Ipiranga,Site,2022-08-10,1,True
77003,CLI0077003,Daniela Santos,Masculino,45-54,20+ SM,PR,Ribeirão Preto,Butantã,WhatsApp,2022-08-21,1,True
77004,CLI0077004,Eduardo Pereira,Feminino,55-64,Até 2 SM,SC,São Paulo,Lapa,Loja Física,2022-09-01,0,0
77005,CLI0077005,Fernanda Lima,Masculino,65+,2 a 4 SM,RS,Rio de Janeiro,Liberdade,App,2022-09-12,1,True
77006,CLI0077006,Gabriel Costa,Feminino,65+,4 a 8 SM,BA,Belo Horizonte,Saúde,Site,2022-09-23,1,True
77007,CLI0077007,Helena Almeida,Masculino,18-24,8 a 12 SM,GO,Campinas,Morumbi,WhatsApp,2022-10-04,1,True
77008,CLI0077008,Igor Ribeiro,Feminino,25-34,12 a 20 SM,PE,Curitiba,Perdizes,Loja Física,2022-10-15,1,True
77009,CLI0077009,Juliana Carvalho,Masculino,35-44,20+ SM,CE,Porto Alegre,Bela Vista,App,2022-10-26,1,True
77010,CLI0077010,Karina Gomes,Feminino,45-54,Até 2 SM,SP,Salvador,Centro,Site,2022-11-06,1,True
77011,CLI0077011,Lucas Martins,Masculino,55-64,2 a 4 SM,RJ,Goiânia,Jardins,WhatsApp,2022-11-17,1,True
77012,CLI0077012,Mariana Rocha,Feminino,65+,4 a 8 SM,MG,Recife,Moema,Loja Física,2022-11-28,1,True
77013,CLI0077013,Nicolas Dias,Masculino,65+,8 a 12 SM,PR,Fortaleza,Tatuapé,App,2022-12-09,1,True
77014,CLI0077014,Patrícia Araujo,Feminino,18-24,12 a 20 SM,SC,Santos,Pinheiros,Site,2022-12-20,1,True
77015,CLI0077015,Rafael Barbosa,Masculino,25-34,20+ SM,RS,Ribeirão Preto,Vila Mariana,WhatsApp,2022-12-31,1,True
77016,CLI0077016,Sabrina Moura,Feminino,35-44,Até 2 SM,BA,São Paulo,Santana,Loja Física,2023-01-11,1,True
77017,CLI0077017,Thiago Freitas,Masculino,45-54,2 a 4 SM,GO,Rio de Janeiro,Ipiranga,App,2023-01-22,1,True
77018,CLI0077018,Vanessa Mendes,Feminino,55-64,4 a 8 SM,PE,Belo Horizonte,Butantã,Site,2023-02-02,1,True
77019,CLI0077019,William Teixeira,Masculino,65+,8 a 12 SM,CE,Campinas,Lapa,WhatsApp,2023-02-13,1,True
77020,CLI0077020,Ana Silva,Feminino,65+,12 a 20 SM,SP,Curitiba,Liberdade,Loja Física,2023-02-24,1,True
77021,CLI0077021,Bruno Souza,Masculino,18-24,20+ SM,RJ,Porto Alegre,Saúde,App,2023-03-07,1,True
77022,CLI0077022,Carlos Oliveira,Feminino,25-34,Até 2 SM,MG,Salvador,Morumbi,Site,2023-03-18,1,True
77023,CLI0077023,Daniela Santos,Masculino,35-44,2 a 4 SM,PR,Goiânia,Perdizes,WhatsApp,2023-03-29,1,True
77024,CLI0077024,Eduardo Pereira,Feminino,45-54,4 a 8 SM,SC,Recife,Bela Vista,Loja Física,2023-04-09,1,True
77025,CLI0077025,Fernanda Lima,Masculino,55-64,8 a 12 SM,RS,Fortaleza,Centro,App,2023-04-20,1,True
77026,CLI0077026,Gabriel Costa,Feminino,65+,12 a 20 SM,BA,Santos,Jardins,Site,2023-05-01,1,True
77027,CLI0077027,Helena Almeida,Masculino,65+,20+ SM,GO,Ribeirão Preto,Moema,WhatsApp,2023-05-12,0,0
77028,CLI0077028,Igor Ribeiro,Feminino,18-24,Até 2 SM,PE,São Paulo,Tatuapé,Loja Física,2023-05-23,1,True
77029,CLI0077029,Juliana Carvalho,Masculino,25-34,2 a 4 SM,CE,Rio de Janeiro,Pinheiros,App,2023-06-03,1,True
77030,CLI0077030,Karina Gomes,Feminino,35-44,4 a 8 SM,SP,Belo Horizonte,Vila Mariana,Site,2023-06-14,1,True
77031,CLI0077031,Lucas Martins,Masculino,45-54,8 a 12 SM,RJ,Campinas,Santana,WhatsApp,2023-06-25,1,True
77032,CLI0077032,Mariana Rocha,Feminino,55-64,12 a 20 SM,MG,Curitiba,Ipiranga,Loja Física,2023-07-06,1,True
77033,CLI0077033,Nicolas Dias,Masculino,65+,20+ SM,PR,Porto Alegre,Butantã,App,2023-07-17,1,True
77034,CLI0077034,Patrícia Araujo,Feminino,65+,Até 2 SM,SC,Salvador,Lapa,Site,2023-07-28,1,True
77035,CLI0077035,Rafael Barbosa,Masculino,18-24,2 a 4 SM,RS,Goiânia,Liberdade,WhatsApp,2023-08-08,1,True
77036,CLI0077036,Sabrina Moura,Feminino,25-34,4 a 8 SM,BA,Recife,Saúde,Loja Física,2023-08-19,1,True
77037,CLI0077037,Thiago Freitas,Masculino,35-44,8 a 12 SM,GO,Fortaleza,Morumbi,App,2023-08-30,1,True
77038,CLI0077038,Vanessa Mendes,Feminino,45-54,12 a 20 SM,PE,Santos,Perdizes,Site,2023-09-10,1,True
77039,CLI0077039,William Teixeira,Masculino,55-64,20+ SM,CE,Ribeirão Preto,Bela Vista,WhatsApp,2023-09-21,1,True
77040,CLI0077040,Ana Silva,Feminino,65+,Até 2 SM,SP,São Paulo,Centro,Loja Física,2023-10-02,1,True
77041,CLI0077041,Bruno Souza,Masculino,65+,2 a 4 SM,RJ,Rio de Janeiro,Jardins,App,2023-10-13,1,True
77042,CLI0077042,Carlos Oliveira,Feminino,18-24,4 a 8 SM,MG,Belo Horizonte,Moema,Site,2023-10-24,1,True
77043,CLI0077043,Daniela Santos,Masculino,25-34,8 a 12 SM,PR,Campinas,Tatuapé,WhatsApp,2023-11-04,1,True
77044,CLI0077044,Eduardo Pereira,Feminino,35-44,12 a 20 SM,SC,Curitiba,Pinheiros,Loja Física,2023-11-15,1,True
77045,CLI0077045,Fernanda Lima,Masculino,45-54,20+ SM,RS,Porto Alegre,Vila Mariana,App,2023-11-26,1,True
77046,CLI0077046,Gabriel Costa,Feminino,55-64,Até 2 SM,BA,Salvador,Santana,Site,2023-12-07,1,True
77047,CLI0077047,Helena Almeida,Masculino,65+,2 a 4 SM,GO,Goiânia,Ipiranga,WhatsApp,2023-12-18,1,True
77048,CLI0077048,Igor Ribeiro,Feminino,65+,4 a 8 SM,PE,Recife,Butantã,Loja Física,2023-12-29,1,True
77049,CLI0077049,Juliana Carvalho,Masculino,18-24,8 a 12 SM,CE,Fortaleza,Lapa,App,2024-01-09,1,True
77050,CLI0077050,Karina Gomes,Feminino,25-34,12 a 20 SM,SP,Santos,Liberdade,Site,2024-01-20,0,0
77051,CLI0077051,Lucas Martins,Masculino,35-44,20+ SM,RJ,Ribeirão Preto,Saúde,WhatsApp,2024-01-31,1,True
77052,CLI0077052,Mariana Rocha,Feminino,45-54,Até 2 SM,MG,São Paulo,Morumbi,Loja Física,2024-02-11,1,True
77053,CLI0077053,Nicolas Dias,Masculino,55-64,2 a 4 SM,PR,Rio de Janeiro,Perdizes,App,2024-02-22,1,True
77054,CLI0077054,Patrícia Araujo,Feminino,65+,4 a 8 SM,SC,Belo Horizonte,Bela Vista,Site,2024-03-04,1,True
77055,CLI0077055,Rafael Barbosa,Masculino,65+,8 a 12 SM,RS,Campinas,Centro,WhatsApp,2024-03-15,1,True
77056,CLI0077056,Sabrina Moura,Feminino,18-24,12 a 20 SM,BA,Curitiba,Jardins,Loja Física,2024-03-26,1,True
77057,CLI0077057,Thiago Freitas,Masculino,25-34,20+ SM,GO,Porto Alegre,Moema,App,2024-04-06,1,True
77058,CLI0077058,Vanessa Mendes,Feminino,35-44,Até 2 SM,PE,Salvador,Tatuapé,Site,2024-04-17,1,True
77059,CLI0077059,William Teixeira,Masculino,45-54,2 a 4 SM,CE,Goiânia,Pinheiros,WhatsApp,2024-04-28,1,True
77060,CLI0077060,Ana Silva,Feminino,55-64,4 a 8 SM,SP,Recife,Vila Mariana,Loja Física,2024-05-09,1,True
77061,CLI0077061,Bruno Souza,Masculino,65+,8 a 12 SM,RJ,Fortaleza,Santana,App,2024-05-20,1,True
77062,CLI0077062,Carlos Oliveira,Feminino,65+,12 a 20 SM,MG,Santos,Ipiranga,Site,2024-05-31,1,True
77063,CLI0077063,Daniela Santos,Masculino,18-24,20+ SM,PR,Ribeirão Preto,Butantã,WhatsApp,2024-06-11,1,True
77064,CLI0077064,Eduardo Pereira,Feminino,25-34,Até 2 SM,SC,São Paulo,Lapa,Loja Física,2024-06-22,1,True
77065,CLI0077065,Fernanda Lima,Masculino,35-44,2 a 4 SM,RS,Rio de Janeiro,Liberdade,App,2024-07-03,1,True
77066,CLI0077066,Gabriel Costa,Feminino,45-54,4 a 8 SM,BA,Belo Horizonte,Saúde,Site,2024-07-14,1,True
77067,CLI0077067,Helena Almeida,Masculino,55-64,8 a 12 SM,GO,Campinas,Morumbi,WhatsApp,2024-07-25,1,True
77068,CLI0077068,Igor Ribeiro,Feminino,65+,12 a 20 SM,PE,Curitiba,Perdizes,Loja Física,2024-08-05,1,True
77069,CLI0077069,Juliana Carvalho,Masculino,65+,20+ SM,CE,Porto Alegre,Bela Vista,App,2024-08-16,1,True
77070,CLI0077070,Karina Gomes,Feminino,18-24,Até 2 SM,SP,Salvador,Centro,Site,2024-08-27,1,True
77071,CLI0077071,Lucas Martins,Masculino,25-34,2 a 4 SM,RJ,Goiânia,Jardins,WhatsApp,2024-09-07,1,True
77072,CLI0077072,Mariana Rocha,Feminino,35-44,4 a 8 SM,MG,Recife,Moema,Loja Física,2024-09-18,1,True
77073,CLI0077073,Nicolas Dias,Masculino,45-54,8 a 12 SM,PR,Fortaleza,Tatuapé,App,2024-09-29,0,0
77074,CLI0077074,Patrícia Araujo,Feminino,55-64,12 a 20 SM,SC,Santos,Pinheiros,Site,2024-10-10,1,True
77075,CLI0077075,Rafael Barbosa,Masculino,65+,20+ SM,RS,Ribeirão Preto,Vila Mariana,WhatsApp,2024-10-21,1,True
77076,CLI0077076,Sabrina Moura,Feminino,65+,Até 2 SM,BA,São Paulo,Santana,Loja Física,2024-11-01,1,True
77077,CLI0077077,Thiago Freitas,Masculino,18-24,2 a 4 SM,GO,Rio de Janeiro,Ipiranga,App,2024-11-12,1,True
77078,CLI0077078,Vanessa Mendes,Feminino,25-34,4 a 8 SM,PE,Belo Horizonte,Butantã,Site,2024-11-23,1,True
77079,CLI0077079,William Teixeira,Masculino,35-44,8 a 12 SM,CE,Campinas,Lapa,WhatsApp,2024-12-04,1,True
77080,CLI0077080,Ana Silva,Feminino,45-54,12 a 20 SM,SP,Curitiba,Liberdade,Loja Física,2024-12-15,1,True
77081,CLI0077081,Bruno Souza,Masculino,55-64,20+ SM,RJ,Porto Alegre,Saúde,App,2024-12-26,1,True
77082,CLI0077082,Carlos Oliveira,Feminino,65+,Até 2 SM,MG,Salvador,Morumbi,Site,2025-01-06,1,True
77083,CLI0077083,Daniela Santos,Masculino,65+,2 a 4 SM,PR,Goiânia,Perdizes,WhatsApp,2025-01-17,1,True
77084,CLI0077084,Eduardo Pereira,Feminino,18-24,4 a 8 SM,SC,Recife,Bela Vista,Loja Física,2025-01-28,1,True
77085,CLI0077085,Fernanda Lima,Masculino,25-34,8 a 12 SM,RS,Fortaleza,Centro,App,2025-02-08,1,True
77086,CLI0077086,Gabriel Costa,Feminino,35-44,12 a 20 SM,BA,Santos,Jardins,Site,2025-02-19,1,True
77087,CLI0077087,Helena Almeida,Masculino,45-54,20+ SM,GO,Ribeirão Preto,Moema,WhatsApp,2025-03-02,1,True
